DWA_ID,DWA_Title,analysis_group,Eloundou_task,AIOE,FreyOsborne
4.A.1.b.2.I09.D05,Measure the physical or physiological attributes of patients.,M6,0.35,0.0620039272727272,0.1661999999999999
4.A.2.b.1.I09.D06,Implement design or process improvements.,Noise,0.4285714285714285,0.8276407416666668,0.085675
4.A.1.a.1.I04.D03,Search information sources to find specific data.,M4,0.7,0.7289143666666668,0.6124999999999999
4.A.3.a.2.I41.D02,Lay out parts to prepare for assembly.,Noise,0.15,-0.94943296,0.726
4.A.2.a.4.I12.D02,"Analyze security of systems, network, or data.",Noise,0.525,1.472319,0.047
4.A.1.b.2.I05.D09,Inspect areas for compliance with sanitation standards.,mixed_dwa,0.3333333333333333,0.6222309500000001,0.3434999999999999
4.A.3.a.2.I32.D03,Display student work.,M6,0.2045454545454545,0.61696155,0.08295
4.A.4.b.4.I12.D17,Direct administrative or support services.,Noise,0.5,0.8387879833333334,0.1387666666666666
4.A.4.c.1.I02.D01,Administer oaths to court participants.,M4,0.3125,1.4414435,0.06
4.A.4.b.6.I02.D04,Recommend products or services to customers.,M6,0.5,0.5192819444444444,0.6671222222222223
4.A.4.a.8.I01.D02,Perform for recordings.,Noise,0.6666666666666666,0.42267445,0.1
4.A.1.b.2.I01.D05,Conduct diagnostic tests to determine patient health.,M6,0.3055555555555556,-0.0413711799999999,0.43
4.A.1.b.2.I07.D06,Inspect equipment to locate or identify electrical problems.,M4,0.25,-0.641584025,0.6275
4.A.3.a.2.I01.D05,Install fencing or other barriers.,Noise,0.0,-1.74412325,0.91
4.A.3.b.4.I02.D03,Maintain equipment or systems to ensure proper functioning.,M4,0.1111111111111111,-0.8349151375,0.564875
4.A.4.b.4.I01.D07,Supervise information technology personnel.,M6,0.4464285714285714,1.382724,0.22
4.A.2.b.2.I18.D08,Create schematic drawings for electronics.,M7,0.5714285714285714,0.41378065,0.4583333333333333
4.A.3.a.3.I02.D02,Operate pumps or compressors.,M4,0.125,-1.1310609,0.7400000000000001
4.A.3.a.2.I22.D07,"Position patterns on equipment, materials, or workpieces.",M2,0.2142857142857142,-0.8828280571428572,0.6449857142857143
4.A.3.b.6.I03.D07,Prepare research or technical reports on environmental issues.,M4,0.625,1.1568654285714286,0.1202857142857143
4.A.1.b.2.I12.D03,Test electrical equipment or systems to ensure proper functioning.,M4,0.2321428571428571,-0.726220945,0.6174705882352941
4.A.3.b.6.I02.D02,Prepare documentation of legal proceedings.,mixed_dwa,0.75,1.3958780000000002,0.035
4.A.4.b.4.I12.D06,Direct funeral or mortuary activities.,Noise,0.1041666666666666,-0.4886873999999999,0.37
4.A.3.b.4.I07.D01,Repair defective engines or engine components.,M4,0.0227272727272727,-0.9314336,0.725
4.A.3.a.2.I39.D03,"Fill cracks, imperfections, or holes in products or workpieces.",M2,0.0,-0.9638499571428571,0.9328571428571428
4.A.3.a.2.I38.D01,Collect biological specimens from patients.,M6,0.0689655172413793,-0.0035479058823529,0.2375
4.A.4.b.3.I04.D17,Train personnel on managerial topics.,M6,0.5,1.147853375,0.047
4.A.1.a.1.I17.D01,Obtain documentation to authorize activities.,M1,0.4166666666666667,0.782905925,0.13175
4.A.3.a.2.I41.D01,Align equipment or machinery.,M2,0.0,-0.9620802307692308,0.6751538461538461
4.A.2.b.2.I23.D08,Plan social sciences research.,M4,0.5,1.2094429166666667,0.2376166666666666
4.A.3.a.3.I06.D03,Operate recycling equipment.,M4,0.25,-1.709183,0.85
4.A.2.b.1.I03.D01,Authorize construction activities.,Noise,0.625,0.2860245,0.63
4.A.3.b.6.I08.D20,Record shipping information.,M1,0.7916666666666666,0.00813622,0.916
4.A.3.a.1.I01.D04,Mix substances or compounds needed for work activities.,M2,0.0192307692307692,-1.5666384523809525,0.769047619047619
4.A.2.b.2.I27.D01,Develop program goals or plans.,M5,0.5,0.594132275,0.06875
4.A.4.a.2.I05.D01,Inform medical professionals regarding patient conditions and care.,M6,0.46,0.0227130428571428,0.1169857142857142
4.A.1.a.1.I02.D10,Review work orders or schedules to determine operations or procedures.,Noise,0.5666666666666667,-0.5282544666666666,0.827
4.A.1.a.2.I02.D01,Monitor industrial energy consumption or management.,M7,0.5833333333333334,0.9008395,0.0235
4.A.1.b.2.I12.D06,Measure equipment outputs.,Noise,0.25,-0.9551501,0.722
4.A.1.b.2.I07.D21,Examine medical instruments or equipment to ensure proper operation.,M4,0.3541666666666667,-0.07284919,0.2093333333333333
4.A.4.a.3.I03.D07,Provide notifications to customers or patrons.,Noise,0.7857142857142857,0.3983082916666667,0.8624999999999999
4.A.4.a.8.I01.D01,Audition for roles.,M6,0.0,-0.8382234333333333,
4.A.3.a.2.I46.D04,Prepare film for distribution or use.,Noise,0.875,0.053036,0.3353333333333333
4.A.1.b.2.I05.D01,Inspect work sites to determine condition or necessary repairs.,Noise,0.175,-0.8429156777777778,0.62835
4.A.1.a.1.I03.D04,Investigate legal issues.,M4,0.4456521739130434,0.6098908461538461,0.3007307692307692
4.A.4.a.2.I10.D02,Signal others to coordinate work activities.,Noise,0.1323529411764706,-0.7558120733333332,0.7654
4.A.1.b.3.I01.D12,Measure dimensions of completed products or workpieces to verify conformance to specifications.,Noise,0.3534482758620689,-0.9075618255319148,0.8863043478260869
4.A.2.b.1.I01.D02,Determine the value of goods or services.,M7,0.5892857142857143,0.6039993,0.5409999999999999
4.A.1.b.2.I05.D15,Inspect condition or functioning of facilities or equipment.,M4,0.3461538461538461,0.7829747499999999,0.1998
4.A.3.a.2.I09.D11,Adjust the tension of nuts or bolts.,M2,0.0,-0.879633875,0.7625
4.A.4.a.1.I03.D01,Translate information for others.,M5,0.7272727272727273,0.719536025,0.6033333333333334
4.A.4.a.3.I03.D11,Answer telephones to direct calls or provide information.,M6,0.6160714285714286,0.767570804347826,0.8507826086956523
4.A.2.b.2.I16.D04,Design environmental control systems.,Noise,0.5,1.16544325,0.05275
4.A.3.b.6.I07.D02,Write grant proposals.,M5,0.5053191489361702,1.2134165673469388,0.0622214285714285
4.A.2.b.2.I16.D07,Design systems to reduce harmful emissions.,M7,0.5,1.1363903333333332,0.0166666666666666
4.A.4.a.5.I04.D03,Perform animal breeding procedures.,Noise,0.09375,-0.3704553333333333,0.5055
4.A.1.b.2.I09.D03,Examine patients to assess general physical condition.,M6,0.325,0.10954755,0.0828666666666666
4.A.2.a.3.I03.D04,Review customer insurance information.,M6,0.7,0.9341078,0.514
4.A.4.a.2.I03.D10,Report information to managers or other personnel.,Noise,0.5208333333333334,0.3855381500000001,0.7564
4.A.4.a.5.I02.D04,Administer therapeutic massages.,M6,0.0,-0.6594741666666667,0.58
4.A.3.b.4.I02.D06,"Maintain forestry, hunting, or agricultural equipment.",M4,0.075,-1.1888717166666667,0.7066666666666667
4.A.1.a.1.I04.D05,Retrieve information from electronic sources.,M4,0.75,1.133598,0.099
4.A.2.a.3.I02.D04,Evaluate plans or specifications to determine technological or environmental implications.,mixed_dwa,0.5,0.9799972,0.0158
4.A.1.a.2.I02.D17,Inspect operations of green energy facilities.,Noise,0.5,0.5086878,0.03
4.A.2.a.4.I09.D03,Analyze impact of legal or regulatory changes.,M5,0.5,1.138731375,0.042175
4.A.3.a.1.I03.D16,"Clean equipment, parts, or tools to repair or maintain them in good working order.",M2,0.0,-0.8410047178571428,0.7233333333333334
4.A.3.a.4.I01.D03,Drive vehicles to transport individuals or equipment.,M1,0.375,-0.60745685,0.4218
4.A.1.b.3.I02.D06,Estimate costs for projects or productions.,M7,0.5,0.29059386,0.2133
4.A.4.b.4.I07.D03,Direct employee training programs.,M6,0.375,-0.3959342999999999,0.3045333333333333
4.A.2.b.2.I10.D02,Develop tools to diagnose or assess needs.,Noise,0.5,0.5970797,0.0272
4.A.2.b.4.I01.D02,"Develop operating strategies, plans, or procedures.",M5,0.4934210526315789,1.0221607571428573,0.196547619047619
4.A.1.b.2.I07.D13,Locate equipment or materials in need of repair or replacement.,mixed_dwa,0.2142857142857142,-1.2849201428571428,0.7257142857142858
4.A.4.a.5.I02.D01,Treat patients using psychological therapies.,M6,0.2222222222222222,0.39043305,0.0228999999999999
4.A.2.b.1.I03.D04,Approve expenditures.,Noise,0.55,1.1371570615384614,0.0916615384615384
4.A.2.a.2.I02.D02,Sort materials or objects for processing or transport.,M1,0.0,-1.6114015,0.615
4.A.1.b.2.I12.D08,Conduct test runs of production equipment.,Noise,0.1176470588235294,-1.0284360466666669,0.87
4.A.3.a.2.I46.D07,Prepare hoses or water supplies to fight fires.,Noise,0.0,-1.320232,0.17
4.A.3.b.6.I08.D08,Record agricultural or forestry inventory data.,M1,0.65625,-0.9301059666666668,0.7539999999999999
4.A.2.b.3.I01.D19,Attend educational events to update medical knowledge.,M6,0.2,-0.3527716999999999,0.2753333333333334
4.A.4.a.5.I11.D06,Assist healthcare practitioners during surgery.,M6,0.0714285714285714,-0.1562099166666666,0.265
4.A.1.a.1.I02.D04,Read work orders or other instructions to determine product specifications or materials requirements.,M7,0.5328947368421053,-0.8256692210526315,0.8055555555555556
4.A.1.a.1.I23.D05,Interview people to gather information about criminal activities.,M4,0.375,-0.0871071,0.3013333333333333
4.A.1.a.1.I15.D02,Investigate personal characteristics or activities of individuals.,M4,0.4166666666666667,0.5046109750000001,0.6633333333333333
4.A.4.b.6.I10.D04,Counsel clients regarding interpersonal issues.,M6,0.2083333333333333,0.68818378,0.018875
4.A.3.b.6.I08.D30,Document organizational or operational procedures.,Noise,0.5277777777777778,0.8179853428571429,0.4819857142857143
4.A.2.a.4.I02.D02,Analyze industry trends.,M4,0.55,1.368225,0.284
4.A.4.a.7.I02.D06,Negotiate financial arrangements.,M6,0.5357142857142857,1.3488494000000002,0.958
4.A.3.a.3.I08.D03,"Operate cranes, hoists, or other moving or lifting equipment.",M1,0.0,-1.1671476170731707,0.750175
4.A.1.a.1.I08.D02,Research geological features or processes.,M4,0.45,0.67320885,0.3255
4.A.2.b.1.I09.D01,Implement organizational process or policy changes.,M5,0.4736842105263157,0.979250212,0.113528
4.A.1.b.2.I12.D04,Test performance of aircraft equipment.,Noise,0.5,-0.1908519333333333,0.5433333333333333
4.A.4.a.2.I11.D02,"Communicate technical information to suppliers, contractors, or regulatory agencies.",Noise,0.3611111111111111,0.9599730857142856,0.0985714285714285
4.A.4.a.2.I04.D01,Confer with others to resolve production problems or equipment malfunctions.,Noise,0.25,-0.5134896,0.6393333333333334
4.A.4.c.3.I07.D01,Monitor availability of equipment or supplies.,M1,0.2307692307692307,-0.3333786222222222,0.5758571428571428
4.A.3.a.2.I07.D02,Shape clay or dough to create products.,M2,0.0,-0.6492727666666667,0.8300000000000001
4.A.4.b.6.I09.D03,Advise others on health and safety issues.,M5,0.4444444444444444,1.176747166666667,0.0523333333333333
4.A.2.b.3.I01.D16,Maintain professional knowledge or certifications.,Noise,0.3157894736842105,-0.5755634,0.394690909090909
4.A.2.b.1.I05.D02,Rule on admissibility of legal proceedings.,M4,0.75,1.434267,0.06
4.A.1.b.3.I01.D17,Measure the level or depth of water or other liquids.,Noise,0.3636363636363636,-0.8665873500000001,0.7475
4.A.4.a.5.I11.D04,Position patients for treatment or examination.,M6,0.0714285714285714,-0.19532418,0.2088571428571428
4.A.4.b.4.I15.D04,Coordinate enforcement of laws or regulations.,Noise,0.3333333333333333,0.73107055,0.08275
4.A.1.b.2.I05.D05,Inspect work environments to ensure safety.,mixed_dwa,0.375,0.150885,0.0052
4.A.4.a.5.I10.D10,Assist customers with product selection.,M6,0.0,0.0873069,0.92
4.A.2.b.2.I13.D03,"Design micro- or nano-scale materials, devices, or systems.",M7,0.5,0.787566,0.014
4.A.1.b.1.I02.D02,Identify potential customers.,Noise,0.55,0.9921908,0.5620999999999999
4.A.2.b.5.I02.D04,Schedule equipment maintenance.,M5,0.5,-0.26259625,0.365
4.A.3.a.1.I07.D08,Compact materials to create level bases.,Noise,0.0,-1.2793535636363635,0.8220000000000001
4.A.3.b.1.I06.D10,Enter codes or other information into computers.,M4,0.6666666666666666,-0.2500891375,0.67
4.A.1.a.1.I08.D03,Conduct climatological research.,M4,0.5,0.915151675,0.1845
4.A.4.c.2.I02.D03,Administer standardized physical or psychological tests.,M6,0.5,1.3414503999999998,0.13522
4.A.2.a.2.I02.D03,Sort recyclable materials.,M1,0.0,-1.1484023666666665,0.7633333333333333
4.A.3.a.1.I06.D08,Stack finished items for further processing or shipment.,M1,0.0,-1.0498245666666668,0.875
4.A.1.b.2.I06.D17,Inspect completed work to ensure proper installation.,M4,0.1041666666666666,-1.25688434,0.7877777777777778
4.A.2.a.4.I07.D16,Analyze traffic data.,M1,0.625,0.8638176,0.04
4.A.4.b.4.I09.D09,Prepare operational budgets for green energy or other green operations.,M7,0.5,0.6714295666666666,0.0735
4.A.4.b.6.I11.D03,Advise others on financial matters.,M6,0.5769230769230769,1.3148550499999998,0.674
4.A.3.a.4.I01.D05,"Travel to work sites to perform installation, repair or maintenance work.",mixed_dwa,0.0,-0.8065150999999999,0.5974444444444444
4.A.3.b.6.I11.D05,Maintain medical records.,M6,0.6428571428571429,0.0380714166666666,0.6188
4.A.3.a.2.I17.D01,Cast molds of patient anatomies to create medical or dental devices.,M2,0.0,-0.2468166,0.71
4.A.3.a.1.I11.D07,Maintain security.,M4,0.5,0.5405645714285714,0.5407857142857143
4.A.3.a.3.I04.D05,Operate medical equipment.,M6,0.2916666666666667,-0.235485325,0.53
4.A.4.b.6.I03.D03,Advise others on green energy or related technologies.,M6,0.4375,0.94149205,0.137
4.A.3.b.4.I01.D01,Maintain facilities.,M4,0.0833333333333333,-0.15976706,0.392
4.A.4.a.6.I02.D01,Merchandise healthcare products or services.,M6,0.4285714285714285,0.1969762199999999,0.33486
4.A.3.a.1.I09.D01,Sterilize medical equipment or instruments.,Noise,0.0625,-0.2537337857142857,0.3374
4.A.4.b.4.I03.D03,Coordinate musical rehearsals or performances.,M6,0.25,0.6059230333333333,0.0185
4.A.2.b.2.I07.D05,Develop specifications for computer network operation.,Noise,0.5,,
4.A.3.a.3.I12.D04,Operate textile cutting or production equipment.,M2,0.625,-1.21918,0.8799999999999999
4.A.3.a.1.I03.D11,Clean building walls or flooring.,M2,0.0,-1.5551933333333334,0.7399999999999999
4.A.2.b.2.I16.D02,Apply knowledge or research findings to address environmental problems.,Noise,0.475,0.8223819833333333,0.1951166666666667
4.A.3.a.2.I03.D07,Cook foods.,M2,0.0,-0.7256386,0.738
4.A.3.a.3.I03.D07,Operate equipment or vehicles to clear construction sites or move materials.,mixed_dwa,0.0,-1.14273695,0.8175
4.A.2.a.1.I02.D04,Evaluate effectiveness of personnel policies or practices.,M5,0.5357142857142857,1.14216194,0.4746666666666666
4.A.1.b.2.I06.D01,Verify alignment of structures or equipment.,M2,0.0714285714285714,-1.3079595000000002,0.7871428571428571
4.A.3.a.2.I04.D09,Bolt objects into place.,M2,0.0,-0.9312546666666668,0.8166666666666668
4.A.4.b.3.I02.D08,Instruct college students in social sciences or humanities disciplines.,M6,0.425,1.27875475,0.1542875
4.A.1.a.2.I05.D04,Monitor animal behavior or condition.,Noise,0.2,-0.0316347499999999,0.3884999999999999
4.A.2.a.3.I03.D05,Examine financial records to ensure compliance with policies or regulations.,M4,0.6875,1.181284375,0.23475
4.A.4.a.2.I03.D17,Communicate dining or order details to kitchen personnel.,mixed_dwa,0.2916666666666667,-0.5772228666666667,0.9233333333333332
4.A.2.b.2.I05.D03,Establish rules or policies governing student behavior.,Noise,0.1,0.6407084818181819,0.0998
4.A.3.a.3.I07.D02,Operate natural gas generation equipment.,M4,0.75,-0.32324305,0.815
4.A.1.b.2.I12.D02,"Test performance of electrical, electronic, mechanical, or integrated systems or equipment.",M4,0.3388888888888889,0.5427377769230769,0.2405
4.A.1.a.2.I07.D08,Monitor alarm systems.,M4,0.625,0.6867946333333333,0.7666666666666666
4.A.3.a.2.I41.D08,Draw guide lines or markings on materials or workpieces using patterns or other references.,Noise,0.1597222222222222,-0.7835475,0.7522875
4.A.2.b.2.I14.D04,Design energy production or management equipment or systems.,Noise,0.5,0.91642675,0.028
4.A.2.b.3.I01.D22,Study product information to acquire professional knowledge.,M6,0.4642857142857143,0.86821556,0.6140000000000001
4.A.2.b.2.I18.D04,"Create images of data, locations, or products.",Noise,0.6666666666666666,0.9426297333333332,0.23
4.A.1.a.2.I01.D10,Monitor equipment operation to ensure that products are not flawed.,M4,0.5192307692307693,-0.7409927833333333,0.9241666666666668
4.A.3.a.1.I10.D01,Transport biological or other medical materials.,M2,0.0,-0.4383399833333333,0.6233333333333334
4.A.3.a.2.I23.D01,"Secure watercraft to docks, wharves or other vessels.",M1,0.0,-0.8897784999999999,0.8066666666666666
4.A.1.a.2.I06.D07,"Monitor student behavior, social development, or health.",M6,0.2647058823529412,0.5716726444444444,0.077675
4.A.3.a.1.I12.D06,Accompany individuals or groups to activities.,M1,0.0,-0.1210298,0.0403
4.A.1.b.2.I05.D02,Inspect work sites to identify potential environmental or safety hazards.,mixed_dwa,0.375,-0.0268434142857142,0.6685714285714285
4.A.2.a.3.I01.D02,Examine documents to verify adherence to requirements.,M5,0.6428571428571429,0.9900580142857144,0.6088571428571429
4.A.3.a.1.I03.D02,"Clean food preparation areas, facilities, or equipment.",M2,0.0,-0.9758031777777778,0.8511111111111112
4.A.1.a.1.I20.D01,Research engineering aspects of biological or chemical processes.,Noise,0.5,0.790032825,0.0795
4.A.3.a.2.I05.D02,Sew materials.,M2,0.0,-0.8609312,0.97
4.A.1.b.2.I01.D08,Test biological specimens to gather information about patient conditions.,mixed_dwa,0.45,0.0297566444444444,0.0435
4.A.4.b.4.I01.D19,Supervise workers performing environmentally sustainable activities.,Noise,0.3055555555555556,0.8693250375,0.08
4.A.3.b.4.I04.D07,Maintain test equipment.,M4,0.0416666666666666,0.50506035,0.22975
4.A.1.b.3.I05.D01,Measure clients to ensure proper product fit.,Noise,0.0,-0.5027587600000001,0.754
4.A.1.a.1.I02.D02,Read maps to determine routes.,M1,0.7916666666666666,-0.8992482666666666,0.5833333333333334
4.A.4.a.2.I08.D02,Notify others of equipment repair or maintenance needs.,Noise,0.4017857142857143,-0.7338608392857143,0.8660714285714286
4.A.4.c.3.I03.D08,Distribute supplies to workers.,Noise,0.0833333333333333,-0.6366501166666666,0.9375
4.A.4.b.3.I04.D10,Train food preparation or food service personnel.,M2,0.21875,-0.304455375,0.6325
4.A.2.b.1.I11.D02,Mix sound inputs.,Noise,0.625,0.22988575,0.34
4.A.3.b.1.I06.D07,Prepare data for analysis.,M4,0.7291666666666666,1.293688,0.435
4.A.1.b.1.I01.D01,Apply identification labels or tags.,Noise,0.125,-0.764010675,0.6466666666666666
4.A.3.b.6.I15.D02,Prepare reports detailing student activities or performance.,M5,0.5166666666666667,0.6670123692307691,0.0898222222222222
4.A.4.b.4.I09.D01,Manage budgets for personal services operations.,M7,0.5416666666666666,0.0425050499999999,0.2279999999999999
4.A.4.c.1.I01.D10,Perform administrative or clerical tasks.,Noise,0.5178571428571429,0.3355309428571428,0.4168461538461538
4.A.4.a.5.I03.D02,Administer basic health care or medical treatments.,M6,0.074074074074074,-0.2941716235294118,0.2955615384615384
4.A.4.a.5.I11.D03,Adjust positions of patients on beds or tables.,M6,0.0,-0.1824229,0.018
4.A.2.a.1.I02.D07,Evaluate civic projects or public policies.,mixed_dwa,0.5,1.100382775,0.0315
4.A.3.b.6.I05.D03,"Document events or evidence, using photographic or audiovisual equipment.",M4,0.6,0.2286097249999999,0.1558
4.A.3.a.2.I14.D02,Trim trees or other vegetation.,Noise,0.0,-1.4003380166666668,0.7633333333333333
4.A.4.c.1.I03.D04,Execute sales or other financial transactions.,M6,0.7152777777777778,1.0034576857142856,0.8216842105263158
4.A.4.b.4.I01.D17,Supervise laboratory work.,Noise,0.2631578947368421,1.1281292470588236,
4.A.4.b.4.I11.D01,Organize recreational activities or events.,M6,0.2307692307692307,-0.1937639222222222,0.0904428571428571
4.A.2.a.4.I07.D05,Interpret research or operational data.,M4,0.5,0.9274211153846154,0.2633461538461538
4.A.2.b.1.I08.D11,"Determine types of equipment, tools, or materials needed for jobs.",M7,0.425,-0.60619525,0.5585714285714286
4.A.1.b.3.I01.D11,Weigh finished products.,Noise,0.421875,-0.9043400066666668,0.8873333333333334
4.A.3.a.2.I20.D05,Install instrumentation or electronic equipment or systems.,Noise,0.09375,0.0834565125,0.539375
4.A.3.a.2.I20.D01,"Install electrical components, equipment, or systems.",Noise,0.0073529411764705,-0.7648984437499999,0.662
4.A.1.a.2.I08.D01,Monitor market conditions or trends.,M4,0.5454545454545454,0.97576715,0.4737625
4.A.1.a.2.I09.D01,Inspect landscaping to determine treatment needs.,Noise,0.4166666666666667,-1.0555718666666667,0.77
4.A.4.a.2.I01.D01,Communicate with the public on environmental issues.,M6,0.4285714285714285,0.8357046833333334,0.206
4.A.3.a.3.I07.D05,Operate energy distribution equipment.,M4,0.5909090909090909,0.01003762,0.808
4.A.2.b.2.I18.D21,Create graphical representations of industrial production systems.,Noise,0.55,0.4926241,0.2556
4.A.1.a.2.I01.D09,Assess equipment functioning.,Noise,0.125,-0.2760284666666666,0.7533333333333333
4.A.2.a.4.I10.D02,Analyze forensic evidence to solve crimes.,M4,0.4090909090909091,0.46830915,0.0086
4.A.2.b.2.I21.D01,Create models of engineering designs or methods.,M7,0.5921052631578947,0.9811038071428572,0.0447857142857142
4.A.2.a.1.I04.D02,Evaluate current or prospective maintenance employees.,Noise,0.4166666666666667,-0.57014995,0.7549999999999999
4.A.3.b.4.I02.D15,Maintain fire fighting tools or equipment.,Noise,0.05,-0.61682,0.2178666666666666
4.A.3.a.3.I12.D02,Operate cutting equipment.,M2,0.0833333333333333,-0.9040156894736844,0.8189473684210526
4.A.4.b.6.I06.D03,Advise clients or community groups on health issues.,M6,0.35,0.622360275,0.061
4.A.1.b.2.I07.D17,Inspect sustainable energy production facilities or equipment.,mixed_dwa,0.375,-0.4555981666666666,0.8533333333333334
4.A.3.b.6.I08.D26,Record personnel information.,M1,0.6818181818181818,1.0769283833333334,0.7806666666666667
4.A.4.b.3.I04.D02,Train personnel on proper operational procedures.,M6,0.39,0.6323241458333334,0.228
4.A.1.a.1.I02.D14,"Interpret blueprints, specifications, or diagrams to inform installation, development or operation activities.",Noise,0.4615384615384615,-0.4897455833333333,0.5852499999999999
4.A.3.a.2.I41.D05,Mark reference points on construction materials.,Noise,0.0576923076923076,-1.385860281818182,0.7661904761904762
4.A.4.c.3.I06.D03,Prescribe medications.,M6,0.4802631578947368,0.2410029846153846,0.0565
4.A.2.b.1.I01.D04,Determine prices for menu items.,M7,0.6666666666666666,-0.548517,0.63
4.A.3.a.2.I35.D06,Rivet metal components.,M2,,,
4.A.1.b.2.I02.D02,Test green technology installations to verify performance.,Noise,0.2916666666666667,-0.624787,0.17
4.A.1.a.2.I11.D08,Monitor operational activities to ensure compliance with regulations or standard operating procedures.,Noise,0.5833333333333334,1.382724,0.22
4.A.3.b.6.I11.D04,Record patient medical histories.,M6,0.5197368421052632,0.0496859466666666,0.1757277777777778
4.A.3.a.1.I11.D03,"Provide security escorts for officials, jury members, or other individuals.",M1,0.0,-0.5103183,
4.A.2.b.2.I08.D04,Develop plans to manage natural or renewable resources.,M7,0.4090909090909091,0.5900702125,0.0980125
4.A.2.a.2.I02.D01,Sort mail.,M1,0.4305555555555556,0.222800225,0.91375
4.A.4.c.1.I03.D08,Arrange insurance coverage.,M6,0.7083333333333334,0.5547460166666667,0.7561333333333334
4.A.3.a.2.I06.D03,Mount materials or workpieces onto production equipment.,M2,0.0,-0.9357167971428572,0.8674285714285714
4.A.4.a.5.I11.D08,Maintain sterile operative fields.,M6,0.0416666666666666,-0.2870001,0.285
4.A.4.b.3.I04.D14,Train employees in proper work procedures.,Noise,0.275,-0.1984919777777777,0.428
4.A.1.a.2.I02.D11,Monitor food services operations to ensure procedures are followed.,M2,0.4166666666666667,-0.5402170333333333,0.7733333333333333
4.A.1.a.1.I02.D09,Review blueprints or specifications to determine work requirements.,Noise,0.4565217391304347,-1.2657648333333331,0.7184999999999999
4.A.4.a.5.I10.D02,"Greet customers, patrons, or visitors.",M6,0.3977272727272727,0.1115074526315789,0.7603388888888889
4.A.3.a.2.I12.D03,Cut materials according to specifications or needs.,M2,0.0,-0.9935829375,0.6791875
4.A.2.a.2.I04.D01,Reconcile records of sales or other financial transactions.,M4,0.7115384615384616,0.5460876285714286,0.86
4.A.3.b.6.I05.D01,Record images needed to address work issues.,M4,0.625,-0.8681331,0.555
4.A.3.b.6.I08.D24,Maintain repair or maintenance records.,M5,0.5978260869565217,-0.6880290772727272,0.64815
4.A.3.a.2.I22.D08,Level machines or equipment.,M2,0.0,-1.1182324499999998,0.655
4.A.1.b.2.I05.D07,Inspect facilities.,mixed_dwa,0.25,0.114425225,0.6385
4.A.3.a.1.I17.D05,Plant greenery to improve landscape appearance.,Noise,0.0,-1.24775215,0.815
4.A.2.a.1.I04.D03,Evaluate skills of athletes or performers.,Noise,0.4285714285714285,-0.8264499750000001,0.31925
4.A.4.c.1.I03.D10,Take product orders from customers.,M6,0.75,0.65990066,0.8119999999999999
4.A.2.b.2.I27.D02,Develop organizational goals or objectives.,M5,0.4705882352941176,0.92705183,0.16673
4.A.4.a.5.I03.D04,Care for women during pregnancy and childbirth.,M6,0.1875,0.21309165,
4.A.4.a.5.I12.D06,Administer cancer treatments.,M6,0.3333333333333333,-0.2189393,0.34
4.A.3.a.2.I32.D01,Set up classroom materials or equipment.,M6,0.108695652173913,0.7505989090909092,0.18284
4.A.3.b.4.I02.D08,Maintain drilling equipment.,Noise,0.0,-1.2439628666666669,0.5666666666666668
4.A.2.a.4.I06.D02,Analyze patient data to determine patient needs or treatment goals.,M6,0.4714285714285714,0.2221339294117646,0.02064
4.A.1.b.1.I02.D01,Identify opportunities for green initiatives.,Noise,0.5,1.184314766666667,0.2076666666666666
4.A.3.b.6.I13.D05,"Prepare documentation for contracts, transactions, or regulatory compliance.",Noise,0.7432432432432432,0.9038547925925926,0.85
4.A.1.b.3.I04.D03,Calculate geographic positions from survey data.,Noise,0.675,0.298587875,0.65
4.A.1.b.2.I06.D04,Count finished products or workpieces.,Noise,0.5357142857142857,-0.9115194285714284,0.8114285714285714
4.A.2.b.2.I26.D01,Develop theories or models of physical phenomena.,Noise,0.525,1.2695958571428572,0.1348571428571428
4.A.1.a.1.I02.D05,Read technical information needed to perform maintenance or repairs.,Noise,0.5192307692307693,-0.6706773538461538,0.6499999999999999
4.A.3.b.6.I11.D03,Record vital statistics or other health information.,M6,0.55,-0.2725356857142857,0.5197142857142857
4.A.1.b.3.I04.D01,Survey land or properties.,M4,0.5,0.358651,0.4905
4.A.3.b.4.I02.D11,Maintain green energy production plant equipment.,mixed_dwa,0.1666666666666666,0.5086878,0.03
4.A.4.c.3.I05.D05,Order construction or extraction materials or equipment.,Noise,0.5,-1.16795021,0.569
4.A.4.b.4.I07.D04,Manage human resources activities.,Noise,0.4270833333333333,1.1498903583333333,0.1509833333333333
4.A.2.b.1.I06.D01,Diagnose dental conditions.,M6,0.375,-0.0098334999999999,0.0137
4.A.2.a.2.I01.D09,Verify accuracy of financial or transactional data.,M4,0.75,0.9326944588235294,0.861764705882353
4.A.3.a.2.I38.D05,Collect environmental data or samples.,mixed_dwa,0.375,0.8191226777777778,0.4335555555555556
4.A.3.a.2.I07.D01,Reshape metal workpieces to established specifications.,M2,0.0,-0.98355155,0.7857142857142857
4.A.2.b.2.I16.D08,Design energy-efficient equipment or systems.,M4,0.5,1.126725,0.1
4.A.1.a.2.I07.D03,Monitor building premises to ensure occupant or visitor safety.,M4,0.0,-1.458429,0.675
4.A.2.b.2.I16.D01,Design water conservation systems.,Noise,0.5,0.9073457,0.0256666666666666
